PV,Hydropower
0,-0.450239338
0,-0.524299975
0,-0.450239338
0,-0.291537972
0,-0.17515697
0,-0.460819429
0,-0.524299975
0,-0.418499064
0,0.3326874
0,0.618349858
0,0.819371588
0,0.554869312
0,0.195146216
0,0.13166567
0,-0.450239338
0,-0.513719884
0.00040435,-0.238637517
0.00040435,-0.228057426
0.00040435,-0.534880066
0.00040435,-0.196317152
0.24352,-0.17515697
0.24352,-0.196317152
0.24352,-0.291537972
0.24352,-0.217477334
0.43417,-0.3761787
0.43417,-0.481979611
0.43417,-0.481979611
0.43417,-0.450239338
0.58513,-0.3761787
0.58513,0.322107309
0.58513,0.438488311
0.58513,0.258626763
0.69922,-0.058775969
0.69922,-0.164576879
0.69922,-0.259797699
0.69922,-0.418499064
0.74152,-0.132836606
0.74152,-0.355018518
0.74152,-0.503139793
0.74152,-0.439659246
0.071783,-0.513719884
0.071783,-0.429079155
0.071783,-0.048195878
0.071783,-0.101096333
0.65317,-0.111676424
0.65317,-0.17515697
0.65317,-0.101096333
0.65317,-0.005875513
0.52148,0.099925397
0.52148,-0.143416697
0.52148,-0.503139793
0.52148,-0.450239338
0.34613,-0.503139793
0.34613,-0.439659246
0.34613,-0.3761787
0.34613,-0.17515697
0.012739,-0.333858336
0.012739,-0.185737061
0.012739,-0.027035696
0.012739,0.237466581
0,0.269206854
0,0.300947127
0,0.015284669
0,-0.17515697
0,-0.196317152
0,-0.3761787
0,-0.450239338
0,0.819371588
0,0.322107309
0,0.068185124
0,0.099925397
0,0.121085579
0,-0.111676424
0,-0.259797699
0,-0.238637517
0,-0.228057426
0,0.258626763
0,0.459648493
0,0.216306399
0,0.290367036
0,0.512548948
0,0.375007764
0,0.501968857
0,0.53370913
0,0.02586476
0,-0.090516242
0,-0.196317152
0,-0.344438427
0,-0.460819429
0,-0.513719884
0,-0.439659246
0,-0.503139793
0,-0.143416697
0,-0.17515697
0,-0.164576879
0,-0.122256515
0,-0.185737061
0,-0.429079155
0,-0.249217608
0,-0.217477334
0,-0.450239338
0,-0.524299975
0,-0.460819429
0,-0.407918973
0,0.554869312
0,0.84053177
0,0.544289221
0,0.258626763
0,0.745310951
0,-0.037615787
0,-0.418499064
0,-0.079936151
0.00031304,-0.280957881
0.00031304,-0.429079155
0.00031304,-0.079936151
0.00031304,-0.132836606
0.12991,-0.101096333
0.12991,-0.090516242
0.12991,-0.280957881
0.12991,-0.481979611
0.15083,-0.492559702
0.15083,-0.460819429
0.15083,-0.503139793
0.15083,-0.238637517
0.094043,0.089345306
0.094043,-0.079936151
0.094043,-0.228057426
0.094043,-0.481979611
0.080913,-0.47139952
0.080913,-0.386758791
0.080913,-0.090516242
0.080913,-0.429079155
0.10596,-0.355018518
0.10596,-0.132836606
0.10596,-0.196317152
0.10596,-0.005875513
0.1677,0.205726308
0.1677,-0.238637517
0.1677,-0.503139793
0.1677,-0.27037779
0.58022,-0.185737061
0.58022,-0.122256515
0.58022,0.004704578
0.58022,0.004704578
0.55626,-0.132836606
0.55626,-0.164576879
0.55626,-0.17515697
0.55626,-0.228057426
0.39065,-0.429079155
0.39065,-0.122256515
0.39065,-0.407918973
0.39065,-0.47139952
0.038913,-0.450239338
0.038913,-0.513719884
0.038913,-0.323278245
0.038913,0.152825852
0,0.036444851
0,-0.143416697
0,-0.492559702
0,-0.397338882
0,-0.503139793
0,-0.185737061
0,-0.280957881
0,-0.3761787
0,-0.143416697
0,0.216306399
0,0.787631315
0,-0.17515697
0,-0.164576879
0,-0.492559702
0,-0.47139952
0,0.110505488
0,0.142245761
0,0.554869312
0,0.798211406
0,0.597189676
0,0.290367036
0,0.121085579
0,0.195146216
0,0.121085579
0,0.099925397
0,-0.323278245
0,-0.249217608
0,-0.132836606
0,-0.206897243
0,-0.206897243
0,-0.249217608
0,-0.228057426
0,-0.460819429
0,-0.513719884
0,-0.450239338
0,-0.524299975
0,-0.005875513
0,0.121085579
0,-0.111676424
0,-0.302118063
0,-0.503139793
0,-0.460819429
0,-0.47139952
0,-0.132836606
0,0.163405943
0,0.22688649
0,0.544289221
0,0.470228584
0,0.512548948
0,0.42790822
0,0.015284669
0,-0.481979611
0.00023478,-0.513719884
0.00023478,-0.47139952
0.00023478,-0.534880066
0.00023478,0.02586476
0.058522,0.491388766
0.058522,0.110505488
0.058522,-0.429079155
0.058522,-0.153996788
0.015304,1.157934502
0.015304,1.147354411
0.015304,0.290367036
0.015304,-0.418499064
0.19883,-0.280957881
0.19883,-0.090516242
0.19883,-0.037615787
0.19883,-0.153996788
0.25561,-0.016455605
0.25561,-0.079936151
0.25561,-0.228057426
0.25561,-0.048195878
0.31274,-0.312698154
0.31274,-0.132836606
0.31274,0.480808675
0.31274,0.53370913
0.28526,0.724150769
0.28526,0.184566125
0.28526,0.290367036
0.28526,0.3326874
0.2173,-0.164576879
0.2173,-0.111676424
0.2173,0.480808675
0.2173,0.22688649
0.12687,-0.048195878
0.12687,-0.164576879
0.12687,-0.111676424
0.12687,0.121085579
0.045,0.110505488
0.045,0.057605033
0.045,-0.058775969
0.045,-0.027035696
0.0024435,0.121085579
0.0024435,0.047024942
0.0024435,-0.153996788
0.0024435,-0.143416697
0,0.02586476
0,0.110505488
0,-0.058775969
0,-0.196317152
0,-0.132836606
0,0.036444851
0,0.110505488
0,-0.079936151
0,-0.206897243
0,-0.122256515
0,-0.016455605
0,0.13166567
0,-0.048195878
0,-0.196317152
0,0.290367036
0,0.544289221
0,0.93575259
0,0.639510041
0,0.449068402
0,0.195146216
0,0.13166567
0,0.438488311
0,0.396167946
0,0.184566125
0,-0.323278245
0,-0.492559702
0,-0.386758791
0,0.470228584
0,-0.217477334
0,-0.450239338
0,-0.3761787
0,-0.450239338
0,-0.333858336
0,-0.164576879
0,-0.386758791
0,-0.460819429
0,-0.524299975
0,-0.460819429
0,-0.450239338
0,-0.037615787
0,-0.079936151
0,-0.122256515
0,-0.153996788
0,-0.090516242
0,0.438488311
0,0.861691953
0,0.808791497
0,0.480808675
0,0.544289221
0,0.269206854
0,-0.122256515
0,-0.259797699
0.0002,-0.206897243
0.0002,-0.47139952
0.0002,-0.534880066
0.0002,-0.460819429
0.096913,-0.534880066
0.096913,-0.407918973
0.096913,-0.217477334
0.096913,-0.323278245
0.018,-0.503139793
0.018,-0.503139793
0.018,-0.429079155
0.018,-0.513719884
0.27857,-0.259797699
0.27857,-0.164576879
0.27857,-0.429079155
0.27857,-0.503139793
0.37604,-0.481979611
0.37604,-0.47139952
0.37604,-0.344438427
0.37604,0.163405943
0.41974,-0.005875513
0.41974,-0.101096333
0.41974,-0.164576879
0.41974,-0.164576879
0.30991,-0.122256515
0.30991,-0.079936151
0.30991,0.184566125
0.30991,-0.090516242
0.27839,-0.111676424
0.27839,-0.238637517
0.27839,-0.481979611
0.27839,-0.47139952
0.21052,-0.280957881
0.21052,-0.164576879
0.21052,-0.524299975
0.21052,-0.450239338
0.060696,-0.524299975
0.060696,-0.450239338
0.060696,-0.333858336
0.060696,-0.005875513
0.0020174,-0.228057426
0.0020174,-0.524299975
0.0020174,-0.450239338
0.0020174,-0.460819429
0,-0.503139793
0,-0.429079155
0,-0.206897243
0,-0.132836606
0,-0.17515697
0,-0.143416697
0,-0.185737061
0,-0.153996788
0,-0.037615787
0,0.121085579
0,-0.037615787
0,-0.206897243
0,-0.132836606
0,-0.164576879
0,-0.17515697
0,0.173986034
0,0.438488311
0,0.22688649
0,0.13166567
0,0.205726308
0,0.13166567
0,0.173986034
0,0.42790822
0,0.396167946
0,-0.333858336
0,-0.534880066
0,-0.460819429
0,-0.513719884
0,-0.47139952
0,-0.164576879
0,-0.291537972
0,-0.450239338
0,-0.503139793
0,-0.397338882
0,-0.217477334
0,-0.090516242
0,0.13166567
0,0.004704578
0,-0.143416697
0,-0.196317152
0,-0.132836606
0,-0.196317152
0,-0.037615787
0,0.13166567
0,0.3326874
0,0.22688649
0,0.142245761
0,0.205726308
0,0.142245761
0,0.343267491
0,0.269206854
0,-0.386758791
0.00014348,-0.513719884
0.00014348,-0.481979611
0.00014348,-0.47139952
0.00014348,-0.524299975
0.0074783,-0.27037779
0.0074783,-0.238637517
0.0074783,-0.429079155
0.0074783,-0.534880066
0.041174,-0.47139952
0.041174,-0.513719884
0.041174,-0.460819429
0.041174,0.02586476
0.067478,0.099925397
0.067478,-0.079936151
0.067478,-0.217477334
0.067478,-0.132836606
0.032087,-0.185737061
0.032087,-0.143416697
0.032087,0.152825852
0.032087,-0.06935606
0.32052,-0.460819429
0.32052,-0.524299975
0.32052,-0.439659246
0.32052,-0.492559702
0.30983,-0.47139952
0.30983,-0.153996788
0.30983,-0.312698154
0.30983,-0.450239338
0.36665,-0.534880066
0.36665,-0.450239338
0.36665,-0.492559702
0.36665,-0.481979611
0.20226,-0.122256515
0.20226,-0.323278245
0.20226,-0.439659246
0.20226,-0.302118063
0.29322,-0.132836606
0.29322,-0.206897243
0.29322,-0.090516242
0.29322,0.142245761
0.095174,0.004704578
0.095174,-0.153996788
0.095174,-0.185737061
0.095174,-0.132836606
0,-0.47139952
0,-0.386758791
0,-0.17515697
0,-0.27037779
0,-0.450239338
0,-0.418499064
0,-0.397338882
0,-0.450239338
0,-0.312698154
0,-0.206897243
0,-0.333858336
0,-0.524299975
0,-0.47139952
0,-0.111676424
0,0.184566125
0,0.417328129
0,0.512548948
0,0.607769767
0,0.459648493
0,0.53370913
0,0.523129039
0,0.512548948
0,1.210834957
0,0.777051224
0,0.205726308
0,-0.196317152
0,-0.122256515
0,-0.418499064
0,-0.47139952
0,-0.3761787
0,-0.17515697
0,-0.259797699
0,-0.524299975
0,-0.450239338
0,-0.503139793
0,-0.481979611
0,-0.386758791
0,-0.185737061
0,-0.333858336
0,-0.524299975
0,-0.450239338
0,-0.450239338
0,-0.450239338
0,-0.418499064
0,0.406748037
0,0.311527218
0,0.3326874
0,0.544289221
0,0.459648493
0,0.523129039
0,0.544289221
0,0.586609585
0.00017826,-0.06935606
0.00017826,-0.249217608
0.00017826,-0.481979611
0.00017826,1.64461869
0.20717,11.90730701
0.20717,5.051408008
0.20717,0.015284669
0.20717,-0.228057426
0.387,-0.47139952
0.387,0.099925397
0.387,0.121085579
0.387,0.322107309
0.49578,0.163405943
0.49578,0.438488311
0.49578,-0.122256515
0.49578,-0.17515697
0.054478,-0.196317152
0.054478,-0.122256515
0.054478,-0.132836606
0.054478,-0.143416697
0.59257,0.152825852
0.59257,0.057605033
0.59257,-0.143416697
0.59257,-0.217477334
0.55939,-0.460819429
0.55939,-0.513719884
0.55939,-0.450239338
0.55939,-0.206897243
0.51643,-0.206897243
0.51643,-0.481979611
0.51643,-0.492559702
0.51643,-0.450239338
0.36717,-0.513719884
0.36717,-0.450239338
0.36717,-0.196317152
0.36717,-0.238637517
0.25722,-0.503139793
0.25722,-0.47139952
0.25722,-0.47139952
0.25722,-0.503139793
0.0073478,-0.143416697
0.0073478,0.121085579
0.0073478,0.047024942
0.0073478,0.353847582
0,0.396167946
0,0.375007764
0,0.375007764
0,0.618349858
0,1.020393318
0,0.819371588
0,0.946332681
0,0.004704578
0,-0.407918973
0,-0.503139793
0,-0.450239338
0,-0.492559702
0,-0.111676424
0,-0.333858336
0,-0.101096333
0,0.195146216
0,0.300947127
0,0.787631315
0,2.078402423
0,2.565086612
0,2.14188297
0,2.215943607
0,1.962021422
0,1.983181604
0,1.411856687
0,0.554869312
0,-0.217477334
0,-0.249217608
0,-0.503139793
0,-0.481979611
0,-0.513719884
0,-0.57720043
0,-0.513719884
0,-0.545460157
0,-0.185737061
0,-0.365598609
0,-0.534880066
0,-0.524299975
0,-0.566620339
0,-0.312698154
0,-0.238637517
0,0.057605033
0,0.036444851
0,-0.185737061
0,0.300947127
0,0.491388766
0,0.523129039
0,0.121085579
0,0.322107309
0,0.396167946
0,0.258626763
0,-0.513719884
0.00015217,-0.513719884
0.00015217,-0.566620339
0.00015217,-0.513719884
0.00015217,-0.503139793
0.17409,-0.228057426
0.17409,-0.365598609
0.17409,-0.566620339
0.17409,-0.513719884
0.30874,-0.566620339
0.30874,-0.333858336
0.30874,-0.249217608
0.30874,0.099925397
0.30283,0.015284669
0.30283,0.353847582
0.30283,-0.122256515
0.30283,-0.238637517
0.48852,-0.185737061
0.48852,-0.556040248
0.48852,-0.249217608
0.48852,-0.280957881
0.51409,-0.492559702
0.51409,0.036444851
0.51409,-0.439659246
0.51409,-0.206897243
0.52483,-0.429079155
0.52483,-0.333858336
0.52483,-0.153996788
0.52483,-0.3761787
0.481,-0.556040248
0.481,-0.503139793
0.481,-0.57720043
0.481,-0.333858336
0.25383,0.163405943
0.25383,0.988653045
0.25383,0.554869312
0.25383,0.3326874
0.094435,0.184566125
0.094435,0.406748037
0.094435,0.163405943
0.094435,-0.17515697
0.0014826,-0.079936151
0.0014826,0.089345306
0.0014826,-0.228057426
0.0014826,-0.228057426
0,0.544289221
0,-0.228057426
0,-0.503139793
0,-0.143416697
0,-0.344438427
0,-0.47139952
0,-0.524299975
0,-0.492559702
0,-0.503139793
0,-0.503139793
0,-0.196317152
0,-0.249217608
0,-0.164576879
0,0.110505488
0,0.544289221
0,0.459648493
0,0.512548948
0,0.671250314
0,0.819371588
0,0.459648493
0,0.258626763
0,0.099925397
0,0.195146216
0,0.142245761
0,-0.06935606
0,-0.238637517
0,-0.418499064
0,-0.524299975
0,-0.47139952
0,-0.513719884
0,-0.418499064
0,-0.386758791
0,-0.17515697
0,-0.397338882
0,-0.47139952
0,-0.439659246
0,-0.259797699
0,-0.143416697
0,-0.196317152
0,0.173986034
0,-0.079936151
0,-0.164576879
0,-0.228057426
0,-0.153996788
0,0.248046672
0,0.22688649
0,0.512548948
0,0.385587855
0,0.195146216
0,0.152825852
0,0.173986034
0,-0.312698154
3.48E-05,-0.47139952
3.48E-05,-0.302118063
3.48E-05,-0.217477334
3.48E-05,-0.545460157
0.19122,-0.481979611
0.19122,-0.524299975
0.19122,-0.492559702
0.19122,-0.503139793
0.035696,-0.302118063
0.035696,0.13166567
0.035696,-0.185737061
0.035696,-0.164576879
0.46496,-0.228057426
0.46496,-0.090516242
0.46496,-0.228057426
0.46496,-0.027035696
0.59309,0.089345306
0.59309,-0.407918973
0.59309,-0.450239338
0.59309,-0.524299975
0.06187,-0.481979611
0.06187,-0.513719884
0.06187,-0.429079155
0.06187,-0.206897243
0.67483,-0.333858336
0.67483,-0.545460157
0.67483,-0.460819429
0.67483,-0.534880066
0.5783,-0.47139952
0.5783,-0.524299975
0.5783,-0.132836606
0.5783,-0.365598609
0.04713,-0.206897243
0.04713,-0.217477334
0.04713,-0.143416697
0.04713,-0.206897243
0.30722,0.015284669
0.30722,0.607769767
0.30722,0.512548948
0.30722,-0.079936151
0.0064348,-0.323278245
0.0064348,-0.429079155
0.0064348,-0.513719884
0.0064348,-0.460819429
0,-0.492559702
0,-0.132836606
0,-0.386758791
0,-0.481979611
0,-0.513719884
0,-0.492559702
0,-0.492559702
0,-0.503139793
0,-0.228057426
0,-0.238637517
0,-0.460819429
0,-0.524299975
0,-0.302118063
0,-0.217477334
0,0.3326874
0,0.62892995
0,0.882852135
0,0.576029494
0,0.523129039
0,0.459648493
0,0.311527218
0,0.248046672
0,0.3326874
0,0.42790822
0,-0.101096333
0,-0.397338882
0,-0.460819429
0,-0.524299975
0,-0.460819429
0,-0.513719884
0,-0.259797699
0,-0.153996788
0,-0.355018518
0,-0.492559702
0,-0.429079155
0,-0.280957881
0,-0.06935606
0,-0.027035696
0,0.248046672
0,0.068185124
0,-0.090516242
0,-0.090516242
0,-0.17515697
0,-0.460819429
0,0.068185124
0,1.147354411
0,0.449068402
0,0.184566125
0,0.216306399
0,0.258626763
0,0.216306399
0,-0.048195878
0,-0.259797699
0,-0.249217608
0,-0.450239338
0,-0.545460157
0.013913,-0.460819429
0.013913,-0.556040248
0.013913,-0.3761787
0.013913,-0.185737061
0.040478,0.173986034
0.040478,-0.090516242
0.040478,-0.196317152
0.040478,-0.545460157
0.088348,-0.460819429
0.088348,-0.47139952
0.088348,-0.492559702
0.088348,-0.302118063
0.09613,-0.217477334
0.09613,-0.513719884
0.09613,-0.450239338
0.09613,-0.513719884
0.1023,-0.397338882
0.1023,-0.164576879
0.1023,-0.164576879
0.1023,0.173986034
0.10078,-0.259797699
0.10078,-0.450239338
0.10078,-0.534880066
0.10078,-0.450239338
0.082522,-0.524299975
0.082522,-0.460819429
0.082522,-0.323278245
0.082522,-0.17515697
0.047087,-0.503139793
0.047087,-0.3761787
0.047087,-0.185737061
0.047087,-0.164576879
0.022348,-0.17515697
0.022348,-0.206897243
0.022348,-0.048195878
0.022348,-0.3761787
0.0010087,-0.450239338
0.0010087,-0.503139793
0.0010087,-0.460819429
0.0010087,-0.524299975
0,-0.460819429
0,-0.3761787
0,-0.153996788
0,-0.503139793
0,-0.429079155
0,-0.228057426
0,-0.143416697
0,-0.217477334
0,-0.228057426
0,-0.238637517
0,-0.259797699
0,-0.524299975
0,-0.460819429
0,-0.524299975
0,-0.323278245
0,0.173986034
0,0.322107309
0,0.501968857
0,0.565449403
0,0.501968857
0,0.491388766
0,0.501968857
0,0.480808675
0,0.586609585
0,0.163405943
0,-0.17515697
0,-0.524299975
0,-0.439659246
0,-0.524299975
0,-0.439659246
0,-0.460819429
0,-0.460819429
0,-0.153996788
0,-0.3761787
0,-0.439659246
0,-0.524299975
0,-0.450239338
0,-0.534880066
0,-0.460819429
0,-0.249217608
0,0.121085579
0,-0.17515697
0,-0.206897243
0,-0.153996788
0,0.364427673
0,0.258626763
0,0.163405943
0,0.523129039
0,0.353847582
0,0.173986034
0,-0.302118063
0,-0.524299975
0,-0.481979611
0,-0.545460157
0,-0.355018518
0,-0.228057426
0.0056522,-0.407918973
0.0056522,-0.323278245
0.0056522,-0.153996788
0.0056522,-0.206897243
0.019957,-0.164576879
0.019957,-0.17515697
0.019957,-0.17515697
0.019957,-0.217477334
0.03387,-0.524299975
0.03387,-0.386758791
0.03387,-0.524299975
0.03387,-0.439659246
0.0047391,-0.524299975
0.0047391,-0.407918973
0.0047391,-0.143416697
0.0047391,-0.058775969
0.056826,-0.06935606
0.056826,-0.217477334
0.056826,-0.153996788
0.056826,-0.217477334
0.053391,-0.312698154
0.053391,-0.058775969
0.053391,-0.005875513
0.053391,-0.302118063
0.043435,-0.630100885
0.043435,-0.566620339
0.043435,-0.630100885
0.043435,-0.556040248
0.029435,-0.640680976
0.029435,-0.228057426
0.029435,-0.450239338
0.029435,-0.556040248
0.015,-0.630100885
0.015,-0.545460157
0.015,-0.619520794
0.015,-0.386758791
0.0013783,0.639510041
0.0013783,0.099925397
0.0013783,-0.206897243
0.0013783,-0.344438427
0,-0.206897243
0,-0.185737061
0,0.110505488
0,-0.386758791
0,-0.058775969
0,-0.122256515
0,0.099925397
0,0.248046672
0,0.089345306
0,-0.164576879
0,0.173986034
0,0.607769767
0,0.121085579
0,0.110505488
0,0.343267491
0,0.755891042
0,0.851111862
0,0.956912772
0,0.829951679
0,1.020393318
0,0.766471133
0,0.42790822
0,0.353847582
0,0.290367036
0,0.015284669
0,-0.3761787
0,0.3326874
0,-0.249217608
0,-0.619520794
0,-0.661841159
0,-0.524299975
0,-0.661841159
0,-0.598360612
0,-0.429079155
0,0.004704578
0,-0.280957881
0,-0.291537972
0,-0.344438427
0,-0.524299975
0,-0.661841159
0,-0.57720043
0,-0.333858336
0,-0.460819429
0,-0.67242125
0,-0.048195878
0,0.02586476
0,0.142245761
0,0.015284669
0,0.375007764
0,0.607769767
0,0.173986034
0,-0.365598609
0,-0.397338882
0,-0.693581432
0,-0.608940703
0,-0.545460157
0.056348,-0.302118063
0.056348,-0.630100885
0.056348,-0.608940703
0.056348,-0.67242125
0.10339,-0.598360612
0.10339,-0.556040248
0.10339,-0.280957881
0.10339,-0.037615787
0.070522,-0.111676424
0.070522,-0.407918973
0.070522,-0.619520794
0.070522,-0.640680976
0.38009,-0.640680976
0.38009,-0.640680976
0.38009,-0.450239338
0.38009,-0.132836606
0.058348,-0.587780521
0.058348,-0.619520794
0.058348,-0.735901796
0.058348,-0.503139793
0.54517,-0.386758791
0.54517,-0.005875513
0.54517,-0.132836606
0.54517,-0.439659246
0.34074,-0.608940703
0.34074,-0.67242125
0.34074,-0.598360612
0.34074,-0.67242125
0.13961,-0.598360612
0.13961,-0.608940703
0.13961,-0.079936151
0.13961,-0.238637517
0.0093478,-0.27037779
0.0093478,-0.439659246
0.0093478,-0.598360612
0.0093478,-0.67242125
0.0012478,-0.587780521
0.0012478,-0.47139952
0.0012478,-0.302118063
0.0012478,-0.661841159
0,-0.587780521
0,-0.67242125
0,-0.397338882
0,-0.365598609
0,-0.291537972
0,-0.365598609
0,-0.418499064
0,-0.67242125
0,-0.598360612
0,-0.683001341
0,-0.608940703
0,-0.598360612
0,-0.206897243
0,0.353847582
0,0.491388766
0,0.142245761
0,0.057605033
0,-0.005875513
0,0.057605033
0,0.004704578
0,0.237466581
0,0.290367036
0,0.078765215
0,-0.005875513
0,-0.418499064
0,-0.355018518
0,-0.280957881
0,-0.355018518
0,-0.048195878
0,-0.132836606
0,-0.545460157
0,-0.640680976
0,-0.640680976
0,-0.598360612
0,-0.651261067
0,-0.619520794
0,-0.333858336
0,-0.450239338
0,-0.640680976
0,-0.598360612
0,-0.608940703
0,-0.534880066
0,-0.355018518
0,-0.206897243
0,0.554869312
0,0.300947127
0,0.02586476
0,0.078765215
0,-0.005875513
0,0.068185124
0,-0.460819429
0,-0.481979611
0,-0.365598609
0,-0.545460157
0,-0.47139952
0,-0.280957881
0.060913,-0.397338882
0.060913,-0.608940703
0.060913,-0.661841159
0.060913,-0.429079155
0.13252,-0.365598609
0.13252,-0.587780521
0.13252,-0.57720043
0.13252,-0.492559702
0.16152,-0.27037779
0.16152,-0.17515697
0.16152,-0.27037779
0.16152,-0.016455605
0.23243,-0.217477334
0.23243,-0.683001341
0.23243,-0.545460157
0.23243,-0.67242125
0.28165,-0.598360612
0.28165,-0.67242125
0.28165,-0.598360612
0.28165,-0.450239338
0.27326,-0.323278245
0.27326,-0.365598609
0.27326,0.195146216
0.27326,-0.323278245
0.16974,-0.280957881
0.16974,-0.111676424
0.16974,-0.016455605
0.16974,-0.259797699
0.11139,-0.323278245
0.11139,-0.302118063
0.11139,-0.323278245
0.11139,-0.280957881
0.048217,-0.323278245
0.048217,-0.111676424
0.048217,-0.513719884
0.048217,-0.598360612
0.0011739,-0.67242125
0.0011739,-0.608940703
0.0011739,-0.651261067
0.0011739,-0.598360612
0,-0.418499064
0,-0.344438427
0,-0.67242125
0,-0.598360612
0,-0.640680976
0,0.163405943
0,-0.619520794
0,-0.090516242
0,-0.037615787
0,-0.259797699
0,-0.365598609
0,-0.587780521
0,-0.683001341
0,-0.608940703
0,-0.344438427
0,0.375007764
0,0.047024942
0,0.057605033
0,-0.005875513
0,0.047024942
0,-0.005875513
0,0.385587855
0,0.607769767
0,0.42790822
0,-0.17515697
0,-0.259797699
0,-0.355018518
0,-0.418499064
0,-0.57720043
0,-0.291537972
0,-0.556040248
0,-0.619520794
0,-0.619520794
0,-0.630100885
0,-0.619520794
0,-0.57720043
0,-0.291537972
0,-0.545460157
0,-0.619520794
0,-0.587780521
0,-0.587780521
0,-0.640680976
0,-0.333858336
0,-0.005875513
0,0.406748037
0,0.353847582
0,0.385587855
0,0.015284669
0,0.068185124
0,0.015284669
0,-0.185737061
0,-0.503139793
0,-0.630100885
0,-0.651261067
0,-0.619520794
0,1.612878417
0.019043,11.94962737
0.019043,3.887597993
0.019043,-0.365598609
0.019043,-0.344438427
0.429,-0.302118063
0.429,-0.344438427
0.429,-0.450239338
0.429,-0.661841159
0.59765,-0.481979611
0.59765,-0.302118063
0.59765,-0.524299975
0.59765,-0.67242125
0.070261,-0.608940703
0.070261,-0.661841159
0.070261,-0.418499064
0.070261,0.089345306
0.746,0.121085579
0.746,-0.164576879
0.746,-0.598360612
0.746,-0.164576879
0.72926,-0.460819429
0.72926,-0.651261067
0.72926,-0.587780521
0.72926,-0.513719884
0.6527,-0.27037779
0.6527,-0.619520794
0.6527,-0.407918973
0.6527,-0.333858336
0.51113,-0.27037779
0.51113,-0.344438427
0.51113,-0.259797699
0.51113,-0.196317152
0.033261,0.724150769
0.033261,0.93575259
0.033261,-0.17515697
0.033261,-0.503139793
0.0023913,-0.513719884
0.0023913,-0.651261067
0.0023913,-0.450239338
0.0023913,-0.27037779
0,-0.418499064
0,-0.503139793
0,-0.3761787
0,-0.429079155
0,-0.3761787
0,-0.503139793
0,-0.460819429
0,-0.312698154
0,-0.67242125
0,-0.598360612
0,-0.683001341
0,-0.598360612
0,-0.365598609
0,-0.450239338
0,0.353847582
0,0.597189676
0,0.311527218
0,0.375007764
0,0.099925397
0,0.047024942
0,-0.016455605
0,0.22688649
0,0.279786945
0,0.047024942
0,-0.439659246
0,-0.619520794
0,-0.651261067
0,-0.630100885
0,-0.630100885
0,-0.280957881
0,-0.037615787
0,-0.27037779
0,-0.206897243
0,-0.556040248
0,-0.534880066
0,-0.534880066
0,-0.47139952
0,-0.365598609
0,-0.545460157
0,-0.683001341
0,-0.598360612
0,-0.47139952
0,-0.333858336
0,-0.323278245
0,0.42790822
0,0.639510041
0,0.057605033
0,0.02586476
0,0.036444851
0,0.015284669
0,-0.397338882
0,-0.57720043
0,-0.344438427
0,-0.344438427
0,-0.249217608
0,-0.513719884
0.0066957,-0.683001341
0.0066957,-0.397338882
0.0066957,-0.365598609
0.0066957,-0.291537972
0.053348,0.047024942
0.053348,-0.027035696
0.053348,-0.67242125
0.053348,-0.587780521
0.088913,-0.683001341
0.088913,-0.587780521
0.088913,-0.67242125
0.088913,-0.598360612
0.11317,-0.323278245
0.11317,-0.439659246
0.11317,-0.661841159
0.11317,-0.608940703
0.1197,-0.365598609
0.1197,-0.302118063
0.1197,-0.153996788
0.1197,0.554869312
0.11339,-0.079936151
0.11339,-0.57720043
0.11339,-0.598360612
0.11339,-0.630100885
0.097348,-0.17515697
0.097348,-0.630100885
0.097348,-0.608940703
0.097348,-0.418499064
0.069652,-0.196317152
0.069652,-0.333858336
0.069652,-0.302118063
0.069652,-0.312698154
0.03387,-0.27037779
0.03387,0.02586476
0.03387,-0.153996788
0.03387,0.099925397
0.00098696,-0.048195878
0.00098696,-0.238637517
0.00098696,-0.323278245
0.00098696,-0.280957881
0,-0.355018518
0,-0.598360612
0,-0.47139952
0,-0.312698154
0,-0.619520794
0,-0.640680976
0,-0.079936151
0,-0.206897243
0,0.142245761
0,-0.048195878
0,0.470228584
0,0.02586476
0,-0.259797699
0,-0.47139952
0,0.681830405
0,1.157934502
0,1.253155321
0,1.507077507
0,1.380116414
0,0.650090132
0,0.459648493
0,0.512548948
0,0.385587855
0,0.184566125
0,-0.153996788
0,-0.397338882
0,-0.67242125
0,-0.608940703
0,-0.661841159
0,-0.608940703
0,-0.67242125
0,-0.280957881
0,-0.037615787
0,-0.291537972
0,-0.333858336
0,-0.630100885
0,-0.598360612
0,-0.661841159
0,-0.47139952
0,-0.355018518
0,-0.545460157
0,-0.67242125
0,-0.407918973
0,-0.344438427
0,0.269206854
0,0.300947127
0,0.375007764
0,0.184566125
0,0.004704578
0,0.047024942
0,-0.365598609
0,-0.598360612
0,-0.683001341
0,-0.280957881
0,-0.122256515
0,-0.291537972
0.003513,-0.323278245
0.003513,-0.619520794
0.003513,-0.640680976
0.003513,-0.630100885
0.029957,-0.534880066
0.029957,-0.323278245
0.029957,-0.492559702
0.029957,-0.67242125
0.059478,-0.291537972
0.059478,-0.333858336
0.059478,-0.27037779
0.059478,-0.630100885
0.08313,-0.355018518
0.08313,-0.365598609
0.08313,-0.630100885
0.08313,-0.608940703
0.084304,-0.651261067
0.084304,-0.57720043
0.084304,-0.344438427
